,date_utc,username,user_id,shortcode,mediaid,hashtags,caption
163,2022-08-07 06:03:08,raleighkualalumpur,4151193956,Cg8pCp3p1XY,2899372762422793688,"['raleighkualalumpur', 'environment', 'sdg', 'sdg11', 'globalgoals', 'sustainable', 'circularfuture', 'mangrovecleanup', 'zerowaste', 'oceancleanup', 'klangriver', 'circulareconomy']","We have just wrapped up a successful first collaboration event between @selangor_maritime_gateway, Raleigh KL and @circularfuturemy for the Mangroves Cleanup at Klang River yesterday. Plastic bottles, aluminium cans, used product packaging, polystyrene foam boards, worn-out bags, shoes and even helmets can be spotted trapped in the Mangrove forest. From this cleanup, total of 910kg of trash was collected! Huge thanks to all our volunteers for their amazing support and hard work throughout the cleanup. May you all continue to make a difference for a better world. 

Swipe ▶️ to see the difference we made in less than 1 day!

Looking forward for more events like this with @selangor_maritime_gateway & @circularfuturemy 

#raleighkualalumpur #environment #sdg #sdg11 #globalgoals #sustainable #circularfuture  #mangrovecleanup #zerowaste #oceancleanup #klangriver #circulareconomy"
164,2022-08-05 14:45:20,ime_colombia,47709301235,Cg4bNkZLtUR,2898186039899116817,"['oceancleanup', 'plasticfree', 'ocean', 'maritime', 'marineindustry', 'oceanlife', 'cleanseas']","The largest and most ambitious ocean cleanup project in history is claiming its first 100,000 kg of plastic removed from the Great Pacific Garbage Patch.

The company behind the project, called The Ocean Cleanup, announced the milestone this week, about a year after its second system was deployed to the Pacific Ocean between California and Hawaii.

Since then, the system has collected 101,353 kg of plastic over 45 extractions, sweeping an area approximately the size of Rhode Island. Combined with its first system, the total amount of plastic collected weighs in at 108,526 kg, more than the combined weight of two and a half Boeing 737-800s. #oceancleanup #plasticfree #ocean #Maritime #MarineIndustry #OceanLife #CleanSeas"
165,2022-08-05 14:38:21,brightnorthcorp,40387754506,Cg4aaYvOGyD,2898182522690628739,"['oceancleanup', 'plasticfree', 'ocean', 'maritime', 'marineindustry', 'oceanlife', 'cleanseas']","The largest and most ambitious ocean cleanup project in history is claiming its first 100,000 kg of plastic removed from the Great Pacific Garbage Patch.

The company behind the project, called The Ocean Cleanup, announced the milestone this week, about a year after its second system was deployed to the Pacific Ocean between California and Hawaii.

Since then, the system has collected 101,353 kg of plastic over 45 extractions, sweeping an area approximately the size of Rhode Island. Combined with its first system, the total amount of plastic collected weighs in at 108,526 kg, more than the combined weight of two and a half Boeing 737-800s. #oceancleanup #plasticfree #ocean #Maritime #MarineIndustry #OceanLife #CleanSeas"
166,2022-08-05 14:37:20,biermanpautt,43022543355,Cg4aTBVOkno,2898182016522144232,"['oceancleanup', 'plasticfree', 'ocean', 'maritime', 'marineindustry', 'oceanlife', 'cleanseas']","The largest and most ambitious ocean cleanup project in history is claiming its first 100,000 kg of plastic removed from the Great Pacific Garbage Patch.

The company behind the project, called The Ocean Cleanup, announced the milestone this week, about a year after its second system was deployed to the Pacific Ocean between California and Hawaii.

Since then, the system has collected 101,353 kg of plastic over 45 extractions, sweeping an area approximately the size of Rhode Island. Combined with its first system, the total amount of plastic collected weighs in at 108,526 kg, more than the combined weight of two and a half Boeing 737-800s. #oceancleanup #plasticfree #ocean #Maritime #MarineIndustry #OceanLife #CleanSeas"
167,2022-08-05 14:33:59,imemarinegroup,1770616120,Cg4Z6cQuOkp,2898180327450667305,"['oceancleanup', 'plasticfree', 'ocean', 'maritime', 'marineindustry', 'oceanlife', 'cleanseas']","The largest and most ambitious ocean cleanup project in history is claiming its first 100,000 kg of plastic removed from the Great Pacific Garbage Patch.

The company behind the project, called The Ocean Cleanup, announced the milestone this week, about a year after its second system was deployed to the Pacific Ocean between California and Hawaii.

Since then, the system has collected 101,353 kg of plastic over 45 extractions, sweeping an area approximately the size of Rhode Island. Combined with its first system, the total amount of plastic collected weighs in at 108,526 kg, more than the combined weight of two and a half Boeing 737-800s. #oceancleanup #plasticfree #ocean #Maritime #MarineIndustry #OceanLife #CleanSeas"
168,2022-08-05 14:31:37,omcsclass,31765814925,Cg4ZpEruh-J,2898179133902823305,"['oceancleanup', 'plasticfree', 'ocean', 'maritime', 'marineindustry', 'oceanlife', 'cleanseas']","The largest and most ambitious ocean cleanup project in history is claiming its first 100,000 kg of plastic removed from the Great Pacific Garbage Patch.

The company behind the project, called The Ocean Cleanup, announced the milestone this week, about a year after its second system was deployed to the Pacific Ocean between California and Hawaii.

Since then, the system has collected 101,353 kg of plastic over 45 extractions, sweeping an area approximately the size of Rhode Island. Combined with its first system, the total amount of plastic collected weighs in at 108,526 kg, more than the combined weight of two and a half Boeing 737-800s. #oceancleanup #plasticfree #ocean #Maritime #MarineIndustry #OceanLife #CleanSeas"
169,2022-08-03 22:19:17,voltafuturepositive,35702045924,Cg0FkmVMcND,2896964965597561667,"['futurepositive', 'oceancleanup', 'oceancleanupproject', 'greatpacificgarbagepatch', 'greatpacific', 'singleuseplastic', 'technologyrocks', 'rivers', 'postivechange', 'neutrality', 'technology', 'energy', 'environmentalimpact', 'sustainablefuture', 'sustainabilityreport', 'climatetargets', 'cop26', 'sustainability', 'ecofriendly', 'netzero', 'sustainableliving', 'environment', 'zerowaste', 'climatechange', 'gogreen', 'savetheplanet', 'earth']","This week, efforts to clean up the Great Pacific garbage patch reached a milestone: 100,000kg of plastic removed so far! 🌊 

The Ocean Cleanup uses computer modelling to predict where large concentrations of rubbish will accumulate, and skims it from the sea using giant booms. The nonprofit deploys similar technology at river mouths to stop plastic entering oceans in the first place.

Together we can make a difference. Together, we are #futurepositive.

Share, Follow and Subscribe for more positive stories!

#oceancleanup #oceancleanupproject #greatpacificgarbagepatch #greatpacific #singleuseplastic #technologyrocks #rivers #postivechange #neutrality #technology #energy #environmentalimpact #sustainablefuture #sustainabilityreport #climatetargets #cop26 #sustainability #ecofriendly #netzero #sustainableliving #environment #zerowaste #climatechange #gogreen #savetheplanet #earth"
170,2022-08-03 21:04:16,freediversdream,48367832413,Cgz8_PsjY3n,2896927214300663271,"['freediving', 'freediver', 'freedive', 'freediverlife', 'croatia', 'freedivingcruise', 'cruise', 'sailing', 'dream', 'ocean', 'apnea', 'island', 'freedivinglife', 'sea', 'ocean', 'sail', 'archipelago', 'oceancleanup']","Just one bit of aprox. 200 kg we've collected on the sea bottom in @kornati_national_park

Freediving buoys were very useful for carrying the load 😊💪

They say ""Live long and prosper"",  we say ""Dive safely and clean up"" 🖖 😁🤿

#freediving #freediver #freedive #freediverlife #croatia #freedivingcruise #cruise #sailing #dream #ocean #apnea #island #freedivinglife #sea #ocean #sail #archipelago #oceancleanup"
171,2022-08-02 13:18:26,warrior.agency.revolution,45215493437,Cgwi4cioL_0,2895967972917034996,"['oceancleanup', 'saynotoplastic', 'sustainablepr']","The Great Pacific Garbage Patch cleanup has hit a huge milestone, 100,000kg of plastic has been removed so far by non-profit organisation The Ocean Cleanup. 
For some mind-blowing context the Great Pacific Garbage Patch is THREE times the size of France!
This amazing group of people are dedicating their time to developing technologies that will clear our oceans at an increased rate, now that gets our seal of approval 🦭 👏🏼

#oceancleanup #saynotoplastic #sustainablePR"
172,2022-08-02 10:43:04,tiller_technical,10584740,CgwRGRWMWwm,2895889758132726822,['oceancleanup'],"The #OceanCleanup has now officially removed more than 100,000kg of plastic from the Great Pacific Garbage Patch (GPGP).

Since deployment in August 2021, the project’s ocean-cleaning System 002 has now collected 101,353kg of plastic over 45 extractions, sweeping an area of ocean of over 3,000km2 – comparable to the size of Luxembourg or Rhode Island.

-Article Link in comments-"
173,2022-07-31 13:57:18,planetdeeporg,6864500482,CgrdvaOsKDl,2894537986843648229,"['oceancleanup', 'saveouroceans', 'conservation', 'cetaceans', 'marinedebris', 'kkdalorpantar', 'dkpntt', 'kkpdpremiun', 'suopkkpd', 'kcdkp', 'djprl', 'iucn', 'aliansibaharialor', 'hopespots', 'missionblue', 'imma', 'mma', 'oceanconservation', 'bluewhales', 'bandablues', 'indonesia', 'coraltriangle', 'pausbiru', 'mpa', 'marineprotectedarea', 'natgeo']","Look at this amazing initiative from our partner @oceanic.society ! 👀 This means that for every person on a Planet Deep expedition 200lbs of marine debris will be removed!! For just ONE of our expeditions, thats nearly a TONNE!! 🤯 Copy and Paste this link to read all about it! 👇
.
https://www.oceanicsociety.org/news-and-announcements/oceanic-society-launches-traveler-plastic-pollution-offset-program/
.
👉Tell us in the comments about any other marine debris initiatives you are aware of!
.
Interested in joining one of our expeditions and contributing to the #oceancleanup? DM or drop us a line at expeditions@planetdeep.org
.
Like and share our page to spread the word! 📢
.
#saveouroceans #conservation #cetaceans #marinedebris #kkdalorpantar #dkpntt #kkpdpremiun #SUOPKKPD #kcdkp #djprl #iucn #aliansibaharialor #hopespots #missionblue #imma #mma #oceanconservation #bluewhales #bandablues #indonesia #coraltriangle #PausBiru #mpa #marineprotectedarea #natgeo"
174,2022-07-30 01:05:10,piratescovewatersports,8121269215,CgnglLho3oj,2893424578093349411,"['keylargo', 'keylargoadventures', 'floridakeys', 'florida', 'piratescove', 'ocean', 'scubadiving', 'savetheplanet', 'savetheoceans', 'padiaware', 'padiawarefoundation', 'oceancleanup', 'savetheturtles', 'padi', 'diveagainstdebris', 'classynottrashy']","Check out these pics from our Dive Against Debris trip today! Krissy, our Director of Conservation, is working hard to make these trips a success. The crew pulled 263 lbs. of trash out of the ocean! 😱😱😱 

🗓Our next Dive Against Debris trip is Friday August 26, 1pm. Give us a call to sign up! 

#keylargo #keylargoadventures #floridakeys #florida #piratescove #ocean #scubadiving #savetheplanet #savetheoceans #padiaware #padiawarefoundation #oceancleanup #savetheturtles #padi #diveagainstdebris #classynottrashy"
175,2022-07-28 15:58:08,theabysscoffeeco,44533654243,Cgj9LwZuS04,2892424474424585528,"['supportlocalbusiness', 'theabysscoffeeco', 'michigancoffee', 'michigansmallbusiness', 'oceancleanup', 'lakecleanup', 'shopsmallmichigan', 'oceanvibes', 'seacreatures', 'michiganmade', 'nauticalvibes', 'coffeegram', 'coffeeaddict', 'savethesharks', 'savethefishies']","Just a reminder crew mates, I'm giving away sample packs all next month with the purchase of any 1lb bag. 🤙☕️

Swipe to the next slide to see where to enter your details to receive a sample pack with your order. 

Fun compliments are not necessary with your purchase but always welcome. 😉
.
.
.
#supportlocalbusiness #theabysscoffeeco #michigancoffee #michigansmallbusiness #oceancleanup #lakecleanup #shopsmallmichigan #oceanvibes #seacreatures #michiganmade #nauticalvibes #coffeegram #coffeeaddict #savethesharks #savethefishies"
176,2022-07-28 13:56:26,lonnekesonneke,5631114925,CgjvQX1K7N9,2892363218987758461,"['oceancleanup', 'plasticfree', 'wnf', 'oceanlife', 'oceanlover', 'wwf', 'whales', 'drawinganimals', 'digitalartist', 'animalsofinstagram', 'helpanimals', 'helpsavetheplanet', 'helpsavealife']","Thanks #oceancleanup for cleaning up 100.000kg ! 

#plasticfree #wnf #oceanlife #oceanlover #wwf #whales #drawinganimals #digitalartist #animalsofinstagram #helpanimals #helpsavetheplanet #helpsavealife"
177,2022-07-27 22:00:53,marinesanctuaryfdn,4982616238,CgiB3s-FbW9,2891882136629261757,[],"SHOP NOW to support sanctuaries! 💙 Earlier this year, the @marinesanctuaryfdn partnered with @unitedbyblue on ocean cleanups that removed almost 10,000 pounds of marine debris from Channel Islands and Florida Keys National Marine Sanctuaries! 

Want to look good while doing good for our ocean and coasts? Shop @unitedbyblue using the link in bio, and 10% of your order will be donated directly to support our vital work protecting our ocean, coasts, and Great Lakes for current and future generations to enjoy!

 Shop now through July 31 at the link in bio! 

📷: @dustinhphotos, @islandpackers"
178,2022-07-27 15:27:57,delano.vaz.b,512149409,CghUmzmtHBh,2891683063429099617,"['oceancleanup', 'psa', 'cleanwaters', 'ocean', 'cleanup', 'oceano']","More than 100,000kg of plastic removed from the Great Pacific Garbage Patch 🌊 💦 🗑 🚧🛟#oceancleanup #psa #cleanwaters #ocean #cleanup #oceano 

🇧🇷 Mais de 100.000 kg de plástico removidos da Great Pacific Garbage Patch"
179,2022-07-27 15:03:28,globalnoticeboard,3669788991,CghSIkGNr2b,2891672189100539291,"['goodnews', 'news', 'environment', 'climateaction', 'oceanlife', 'oceancleanup', 'oceancleanupproject', 'plasticpollution', 'reducereuserecycle', 'noplanetb']","The Ocean Cleanup Project has reached an exciting milestone - they have officially removed over 100,000 kg of plastic from the Great Pacific Garbage Patch! Since the deployment of System 002 (aka “Jenny”) almost a year ago, they have collected 101,353 kg of plastic over 45 extractions.

The group has covered an area of the ocean over 3,000 km2, which is comparable to the size of Luxembourg. They reported that the weight of all the trash collected amounts to more than two and a half Boeing 737-800s combined!

The 100,000 kg milestone is a major marker of success for a project that has been in the works for the past decade, but there is still a long way to go. “If we repeat this 100,000 kg haul 1,000 times, the Great Pacific Garbage Patch will be gone,” wrote The Ocean Cleanup. 

However, System 002 is still an experimental system. And now that their technology has proved a success, they are ready to move on to the new System 03 which is expected to capture plastic at a rate potentially 10 times higher! 

#goodnews #news #environment #climateaction #oceanlife #oceancleanup #oceancleanupproject #plasticpollution #reducereuserecycle #noplanetb"
180,2022-07-27 14:13:09,buygoodfeelgood,2935203695,CghMCV1sjz1,2891645373195107573,['plasticfreejuly'],"Big news for #PlasticFreeJuly:⁠
⁠
@theoceancleaup up have hit a major milestone - 100,000kg of plastic removed from the Great Pacific Garbage Patch! ⁠
⁠
BUT that's only 1/1000th of the plastic that makes up the infamous garbage patch. ⁠
⁠
We can't drown our plastic problem, we can't incinerate it, and we can't recycle our way out of it either. The only option is LESS PLASTIC."
181,2022-07-27 07:04:28,horizonprivatewealth,21610448813,CggbSCosXB7,2891430947808440443,"['oceancleanup', 'sustainability', 'sgd', 'cleanoceans']","A non-profit @theoceancleanup has removed more than 100,000 kg of plastic from the Great Pacific Garbage Patch (GPGP).

Since deployment in August 2021, System 002 has now collected 101,353 kg of plastic over 45 extractions, sweeping an area of the ocean of over 3,000 km2 – comparable to the size of Luxembourg. 

According to their 2018 study which mapped the patch, the total amount of accumulated plastic is 79,000,000 kg, or 100,000,000 kg if they include the Outer GPGP. Thus, if they repeat the 100,000 kg haul 1,000 times – the Great Pacific Garbage Patch will be gone.

Finally, some good news for our little blue planet.

https://theoceancleanup.com/

#OceanCleanUp #Sustainability #SGD #CleanOceans"
182,2022-07-26 13:45:52,bluelatitudesfoundation,1134591325,CgekdOzreaP,2890908349257082511,"['blf', 'oceancleanup', 'saveouroceans', 'blfoundation', 'rigstoreefs', 'womeninstem', 'conservation', 'california', 'nature', 'ocean', 'exploration', 'marinebiology']","Thank YOU to everyone who came out and helped with the #BLF beach cleanup at La Jolla Shores! We picked up over 35 lbs of trash- mostly small pieces of plastic, styrofoam bits, and cigarette butts. 

Special shout-out to our raffle donors @patagonia, @mitchssurfshop, Whale Watch SD and @lajollakayak! Also a big thanks to @starbucks for providing the coffee fuel and @morganraith for capturing a few pics! #oceancleanup #saveouroceans #blfoundation #rigstoreefs #womeninSTEM #conservation #california #nature #ocean #exploration #marinebiology"
183,2022-07-26 06:46:35,mrfasia,46852989861,Cgd0eYCKs9P,2890697321650769743,"['sabahparks', 'sparks', 'reefcheckmalaysia', 'oceancleanup', 'beachcleanup', 'oceanplastics', 'plasticpollution', 'kinabaludiverangers', 'oceanyouth', 'oceanyouth', 'scubajunkie', 'mrfasia', 'marineplastics', 'kepkas']","MRF are proud to have been a part of the recent Underwater Clean-Up Programme in conjunction with Tunku Abdul Rahman Park's 48th Anniversary. Thank you to the Ministry of Tourism, Culture and Environment Sabah (KePKAS), Sabah Parks & Reef Check Malaysia for organising the event. Over 70 volunteers participated from various backgrounds for one reason only - to keep our Parks' reefs clean from marine debris. And we successfully collected a total of 130kg of trash - plastics mainly!

We may not be able to solve the marine debris issue in our waters in one clean-up, but we definitely made an impact, while we work on long term solutions to fight this global problem.

Much gratitude to all the volunteers involved - from individuals to organisations, no matter where they come from - we did it, together!! Here's to more collaboration in the future!

Our heartiest congratulations to Sabah Parks, Reef Check Malaysia, Dive Operators (Scuba Junkie SEAS, Dive Borneo Bah, SeaTango, Go Aquatic), Dive Rangers, Organisations (Malaysia Ocean Youth Ambassadors, Seed of Hope), Government Agencies, and many, many more!

#sabahparks #sparks #reefcheckmalaysia #oceancleanup #beachcleanup #oceanplastics #plasticpollution #kinabaludiverangers #oceanyouth #oceanyouth #scubajunkie #mrfasia #marineplastics #kepkas"
184,2022-07-26 06:39:08,divewithharmony,9657981280,CgdznzaONEx,2890693571474149681,"['sundayfunday', 'diveagainstdebris', 'oceancleanup', 'oceantrash', 'sunglasses', 'tommybahama', 'maui', 'hawaii', 'protecttheocean', 'savetheocean', 'protectwhatyoulove', 'ecotourism', 'scubadiving', 'mauiscuba', 'divelife']","#sundayfunday What better way to spend a Sunday when you need to get your dive count up - cleanup your favorite dive sites! @annamcnay1 #diveagainstdebris #oceancleanup @scubasteve_67 @brian_streng @drspareair @scubadubadave 

We collect more than 100 lbs of #oceantrash include the #sunglasses 2 of us are wearing and the #tommybahama chair!

#maui #hawaii #protecttheocean #savetheocean #protectwhatyoulove #ecotourism #scubadiving #mauiscuba #divelife"
185,2022-07-26 04:13:57,empactnews,47358918402,Cgdi2CNgVXm,2890619782648911334,"['plastic', 'oceanplastic', 'environment', 'pollution', 'oceancleanup']","100,000 kgs of plastic has been removed from the Great Pacific Garbage Patch. #plastic #oceanplastic #environment #pollution #oceancleanup"
186,2022-07-25 00:32:38,outbackcleanups,10979411114,Cgak4h5PEpT,2889784325270424147,"['beachbushmarine', 'yamaharightwaters', 'oceancleanup', 'coastcleanup', 'volunteer', 'remoterubbishremoval', 'oca4', 'ocasack', 'ocacleanup', 'yamaha', 'revsyourheart']","So good to have a reliable outboard! Yesterday’s solo cleanup along the Fleurieu coast. I Managed to find a spot safe enough to get our small boat in & cleanup a stretch. Covered roughly 350meters of the coast and collected 57 kilograms worth of rubbish  including a tyre, big plastics & lots of glass. 
Safely removed to be Data logged & ♻️’d.

#beachbushmarine #yamaharightwaters #oceancleanup #coastcleanup #volunteer #remoterubbishremoval #oca4 #ocasack #ocacleanup #yamaha #revsyourheart"
187,2022-07-24 23:55:22,emeraldseasociety,5570093999,CgagnnIByNu,2889765570470159214,"['ghostgear', 'cleanocean', 'oceancleanup', 'ghostgear', 'ocean', 'oceanconservation', 'pacificocean']","The team gets to travel to some incredibly beautiful locations for cleanup projects like this one near Quadra Island. These picturesque locations might look clean from above, but below the surface can sometimes lie unseen trash and debris. Beneath this view lay gear including aquaculture, rope, predator net, and other miscellaneous derelict gear. 
On this trip, we collected around 1200kg of gear 😱 
Want to help support our work in cleaning up BC’s waters from #ghostgear? Donate at the link in our bio to help fill our tanks!
#cleanocean #oceancleanup #ghostgear #ocean #oceanconservation #pacificocean 
📷 Markus Thompson @markus.thalassia"
188,2022-07-24 22:28:10,uprootdesignstudio,53053050839,CgaWSYnNWZa,2889720131313034842,"['cozytime', 'sustainable', 'sweatshirt', 'oceans', 'pullover', 'beeart', 'uprootdesignstudio', 'plasticfreejuly', 'teemillshop', 'digitalartist', 'surfacedesign', 'womanartist', 'womenillustratorsofig', 'illustratorsofig', 'cleanoceans', 'saveouroceans', 'takeaction', 'climate', 'climatevictory', 'ocean', 'sustainability', 'oceancleanup', 'recycle', 'breakfreefromplastic', 'bee', 'folkart', 'cutebee', 'jumper', 'loungewear', 'relax']","🌝 It's #cozytime! This guy's available in rose, blue & green. ⁠
🌊 And for every #sustainable #sweatshirt purchased 🌟BY MIDNIGHT🌟 1kg of ocean-bound plastic will be removed and recycled into a closed-loop supply chain by @plasticbank. And that plastic will never pollute our #oceans again! Amen.⁠
⁠
⬆️ Link in bio!⁠
.⁠
.⁠
.⁠
[Video Description: Sliding images of a #pullover with #beeart in three colors, available in the #UpRootDesignStudio shop.]⁠
.⁠
.⁠
.⁠
.⁠
#plasticfreejuly #teemillshop #digitalartist #surfacedesign #womanartist #womenillustratorsofig #illustratorsofig #cleanoceans #saveouroceans #takeaction #climate #climatevictory #ocean #sustainability #oceancleanup #recycle #breakfreefromplastic #bee #folkart #cutebee #jumper #loungewear #relax"
189,2022-07-24 21:03:41,juliabarrymusic,39592136,CgaMaF9F-sa,2889676680569809690,"['plastic', 'totes', 'greenswap', 'earth', 'totebags', 'handdrawn', 'love', 'oceans', 'joy', 'ethically', '1tee1kg', 'oceanlife', 'life', 'theocean', 'oceangram', 'oceanography', 'sealife', 'plasticfreejuly', 'plasticfree', 'digitalartist', 'surfacedesign', 'womanartist', 'illustratorsofig', 'cleanoceans', 'saveouroceans', 'climate', 'ocean', 'sustainability', 'oceancleanup', 'breakfreefromplastic']","New totes, tees, puzzles and more with hand drawn art by moi are up at my fledgling TeeMill shop. Purchasing any of these items supports oceans cleanup, wildlife protection, organic local farms & environmental justice causes.  I’d love for you to join me @uprootdesignstudio
as I go on my sustainable design journey! 
•
Repost @uprootdesignstudio 

Replacing #plastic bags with #totes is a super easy #greenswap you can do to help the #Earth (and feel happy while grocery shopping)...⁠
⁠
These #totebags were #handdrawn with #love by me, and this weekend, for every tote purchased, 1 kg of plastic (or 50 plastic bottles!) will be recovered and recycled into a closed loop supply chain by @plasticbank, removing this plastic from our #oceans forever.⁠
⁠
I'm curious which design is your favorite, or maybe you just have to get all 3! Go for it with #joy -- any totes you order (or anything else on my stores for that matter) will be sustainably printed just for you with natural/recycled materials in @teemillstore's renewable-energy factory. Everything is #ethically-sourced and washable with no microplastics going back into our oceans.⁠
⁠
⬆️ Shop link in bio!⁠
.⁠
.⁠
.⁠
.⁠
[Video Description: Three tote bags available through UpRoot Design Studio, sold in support of ocean-bound plastic cleanup.]⁠
.⁠
.⁠
.⁠
#1Tee1KG #oceanlife #life #theocean #oceangram #oceanography #sealife #plasticfreejuly #plasticfree #digitalartist #surfacedesign #womanartist #illustratorsofig #cleanoceans #saveouroceans #climate #ocean #sustainability #oceancleanup #breakfreefromplastic⁠"
190,2022-07-24 17:48:07,uprootdesignstudio,53053050839,CgZ2P7yh6ER,2889579225437151505,"['plastic', 'totes', 'greenswap', 'earth', 'totebags', 'handdrawn', 'love', 'oceans', 'joy', 'ethically', '1tee1kg', 'oceanlife', 'life', 'theocean', 'oceangram', 'oceanography', 'sealife', 'plasticfreejuly', 'plasticfree', 'digitalartist', 'surfacedesign', 'womanartist', 'illustratorsofig', 'cleanoceans', 'saveouroceans', 'climate', 'ocean', 'sustainability', 'oceancleanup', 'breakfreefromplastic']","Replacing #plastic bags with #totes is a super easy #greenswap you can do to help the #Earth (and feel happy while grocery shopping)...⁠
⁠
These #totebags were #handdrawn with #love by me, and this weekend, for every tote purchased, 1 kg of plastic (or 50 plastic bottles!) will be recovered and recycled into a closed loop supply chain by @plasticbank, removing this plastic from our #oceans forever.⁠
⁠
I'm curious which design is your favorite, or maybe you just have to get all 3! Go for it with #joy -- any totes you order (or anything else on my stores for that matter) will be sustainably printed just for you with natural/recycled materials in @teemillstore's renewable-energy factory. Everything is #ethically-sourced and washable with no microplastics going back into our oceans.⁠
⁠
⬆️ Shop link in bio!⁠
.⁠
.⁠
.⁠
.⁠
[Video Description: Three tote bags available through UpRoot Design Studio, sold in support of ocean-bound plastic cleanup.]⁠
.⁠
.⁠
.⁠
#1Tee1KG #oceanlife #life #theocean #oceangram #oceanography #sealife #plasticfreejuly #plasticfree #digitalartist #surfacedesign #womanartist #illustratorsofig #cleanoceans #saveouroceans #climate #ocean #sustainability #oceancleanup #breakfreefromplastic⁠"
191,2022-07-24 16:02:07,uprootdesignstudio,53053050839,CgZqHXtMsKv,2889525860379050671,"['oceans', 'plasticfree', 'sustainable', 'climatechangeisreal', 'handdrawn', 'hummingbird', 'uprootdesignstudio', 'kidstees', 'plasticfreejuly', 'teemillshop', 'digitalartist', 'surfacedesign', 'womanartist', 'womenillustratorsofig', 'illustratorsofig', 'cleanoceans', 'saveouroceans', 'takeaction', 'climate', 'climatevictory', 'ocean', 'sustainability', 'oceancleanup', 'recycle', 'recycling', 'breakfreefromplastic']","😎 TODAY! 😎 Help your cuties stay cool + help our #oceans get to #plasticfree status at the same time! For every #sustainable tee purchased today, 1 kg of ocean-bound plastic will be removed and recycled into a closed-loop supply chain by @plasticbank so that plastic is never ocean bound again. (Though I do wish *I* were ocean bound today... whew is it hot! #climatechangeisreal)⁠
⁠
⬆️ Link in bio!⁠
.⁠
.⁠
.⁠
[Video Description: Sliding images of #handdrawn #hummingbird art from #UpRootDesignStudio on #kidstees in various colors.]⁠
.⁠
.⁠
.⁠
.⁠
#plasticfreejuly #teemillshop #digitalartist #surfacedesign #womanartist #womenillustratorsofig #illustratorsofig #cleanoceans #saveouroceans #takeaction #climate #climatevictory #ocean #sustainability #oceancleanup #recycle #recycling #breakfreefromplastic"
192,2022-07-24 03:52:04,trashherokuantan,45381966414,CgYW6X9vi6V,2889159929443004053,"['plogging', 'stoplittering', 'litterpick', 'environment', 'awareness', 'responsibledisposal', 'nosingleuseplastic', 'stopplasticpollution', 'sustainability', 'ecowarriors', 'ecovolunteers', 'eastcoast', 'beachcleanup', 'oceancleanup', 'kutipsampah', 'sukarelawan', 'alamsekitar', 'kesedaran', 'wirakebersihan', 'pantaitimur', 'kuantan', 'pantaipelindung', 'pantaibeserah', 'pantaisepat', 'pantaibalok', 'telukcempedak', 'trashherokuantan', 'trashheromalaysia', 'trashheroworld', 't8pahangeco2022']","Beach Clean Up - Clean Up No. 44
Location/Lokasi: Pantai Teluk Cempedak
Date/Tarikh: 24.7.2022 

Trash collected/Sampah yang dikutip: 
20 bags mixed waste 

Mostly single use plastic bags, plastic cups, plastic food containers & wrappers, cans, glass bottles, disposable face masks 

Kebanyakkan sampah adalah beg plastik sekali guna, bekas minuman & makanan plastik, bungkusan makanan, tin minuman, botol minuman gelas, pelitup muka sekali guna 

Weight of trash/Berat sampah:
Approximately 60 kg

Number of heroes/Bilangan wira: 18 

We joined the #plogging event organised by @pahangeco at Teluk Cempedak. Beautiful morning listening to the ocean whilst clearing the trash irresponsible people leave on our beaches. All the participants helped raise awareness on the serious issue of trash & plastic pollution on beaches around Kuantan. 

Trash Hero Kuantan telah turut serta untuk sesi plogging yang dianjurkan oleh Pahang Eco di Pantai Teluk Cempedak. Pagi yang cukup cantik. Semua peserta bersemangat kutip sampah yang ditinggalkan di pantai begitu saja oleh orang² yg tidak bertanggungjawab. Sesi plogging ini dijalankan untuk memupuk kesedaran berkenaan isu pencemaran sampah & plastik di pantai² di sekitar Kuantan. 

Thank you all 💛 

#stoplittering #litterpick #environment #awareness #responsibledisposal #nosingleuseplastic #stopplasticpollution #sustainability #ecowarriors #ecovolunteers #eastcoast #beachcleanup #oceancleanup #kutipsampah #sukarelawan #alamsekitar #kesedaran #wirakebersihan #pantaitimur #kuantan #pantaipelindung #pantaibeserah #pantaisepat #pantaibalok #telukcempedak #trashherokuantan #trashheromalaysia #trashheroworld #t8pahangeco2022"
193,2022-07-23 17:28:18,ypnupperfloridakeys,29317048286,CgXPh2Du6FB,2888845982466548033,"['1', 'cleanupfloridawaters', 'ypn', 'givemoreback']","Thank you to all who attended YPN's Cleanup event today, organized with the assistance of Surfrider Florida Keys Chapter. We had a great turnout of around 30 people and surpassed our volunteer goal of 20. Together, in less than 3 hours, we collected nearly 600 lbs of trash from the Tea Table/Indian Fills area in Islamorada. Photo dump #1

#cleanupfloridawaters
#YPN #GiveMoreBack"
